,kills,headshotKills,heals,damageDealt,DBNOs,walkDistance
80768,0,0,0,0,0,111
80769,0,0,0,0,0,1291
80770,0,0,4,8,0,429
80771,0,0,0,0,0,35
80772,2,0,3,194,0,1692
80773,1,0,0,100,0,8
80774,1,0,3,257,0,2050
80775,0,0,0,0,0,26
80776,0,0,0,0,0,839
80777,1,1,2,100,0,1975
80778,5,1,1,573,0,1459
80779,9,3,6,963,0,2164
80780,5,1,4,508,0,2529
80781,2,0,5,247,0,1086
80782,2,1,1,310,0,3760
80783,1,1,1,346,0,1719
80784,0,0,0,0,0,1921
80785,0,0,0,216,0,0
80786,0,0,0,0,0,453
80787,0,0,0,0,0,233
80788,1,0,0,178,0,1891
80789,1,0,0,100,0,442
80790,7,4,0,764,0,3365
80791,3,3,0,300,0,4182
80792,0,0,0,0,0,1516
80793,0,0,0,0,0,835
80794,0,0,0,0,0,0
80795,3,1,1,266,0,1513
80796,2,0,5,271,0,1483
80797,3,0,0,341,0,2784
80798,0,0,0,9,0,303
80799,2,0,0,122,0,255
80800,0,0,0,0,0,70
80801,5,1,3,525,0,1285
80802,0,0,0,0,0,399
80803,2,1,3,350,0,2732
80804,1,0,0,108,0,1155
80805,2,1,0,247,0,380
80806,0,0,0,0,0,37
80807,0,0,0,0,0,0
80808,0,0,0,0,0,51
80809,0,0,0,0,0,832
80810,0,0,0,57,0,119
80811,2,0,0,241,0,206
80812,1,0,1,94,0,1252
80813,0,0,0,83,0,27
80814,0,0,0,47,0,2977
80815,0,0,0,0,0,24
80816,1,0,0,68,0,1072
80817,0,0,0,58,0,21
80818,2,1,2,288,0,1187
80819,2,0,1,298,0,2062
80820,0,0,0,32,0,8
80821,0,0,0,0,0,83
80822,1,0,0,100,0,712
80823,0,0,0,0,0,141
80824,0,0,0,0,0,11
80825,1,0,7,187,0,2799
80826,0,0,0,65,0,2514
80827,4,1,1,397,0,2256
80828,3,0,3,221,0,488
80829,4,2,1,400,0,1862
80830,0,0,1,354,0,0
80831,1,0,4,138,0,2716
80832,0,0,0,0,0,45
80833,4,2,4,295,0,1800
80834,1,0,0,100,0,776
80835,1,0,0,100,0,108
80836,2,0,1,200,0,207
80837,0,0,0,0,0,2263
80838,0,0,0,0,0,426
80839,0,0,0,0,0,113
80840,0,0,0,0,0,40
80841,0,0,0,0,0,0
80842,0,0,0,0,0,0
80843,1,0,1,100,0,1648
80844,2,1,0,311,0,3148
80845,3,0,1,323,0,2194
80846,1,0,0,100,0,460
80847,0,0,0,32,0,10
80848,0,0,0,0,0,0
80849,0,0,0,0,0,0
80850,0,0,0,308,0,0
80851,0,0,0,69,0,103
80852,2,0,2,254,0,1926
80853,0,0,1,90,0,2361
80854,1,0,0,100,0,6
80855,2,0,1,252,0,3523
80856,0,0,3,0,0,305
80857,0,0,1,54,0,1136
80858,0,0,0,0,0,105
80859,1,0,0,150,0,1375
80860,0,0,0,0,0,8
80861,0,0,1,248,0,1498
80862,0,0,0,0,0,1938
80863,1,0,0,194,0,134
80864,0,0,0,90,0,16
80865,0,0,0,0,0,117
80866,0,0,0,50,0,339
80867,0,0,0,29,0,1564
80868,0,0,0,0,0,122
80869,0,0,0,0,0,97
80870,0,0,1,47,0,2705
80871,7,4,4,759,0,3082
80872,1,1,2,144,0,2379
80873,0,0,2,0,0,1684
80874,1,0,0,139,0,25
80875,0,0,0,0,0,98
80876,0,0,1,0,0,175
80877,0,0,0,0,0,101
80878,0,0,0,0,0,0
80879,0,0,0,0,0,2370
80880,0,0,0,0,0,0
80881,0,0,0,63,0,1310
80882,0,0,1,53,0,1474
80883,0,0,0,51,0,119
80884,0,0,0,0,0,14
80885,0,0,0,0,0,12
80886,0,0,0,0,0,689
80887,1,0,4,62,0,1373
80888,1,0,0,100,0,1469
80889,0,0,3,0,0,2979
80890,0,0,0,0,0,120
80891,1,1,0,100,0,2978
80892,2,1,4,228,0,3186
80893,3,1,0,278,0,2074
80894,1,0,0,100,0,589
80895,0,0,0,100,0,111
80896,2,1,0,308,0,1688
80897,1,0,0,40,0,3656
80898,2,0,0,217,0,2347
80899,0,0,1,26,0,1218
80900,0,0,1,0,0,2015
80901,1,0,0,187,0,2534
80902,0,0,0,0,0,1918
80903,1,0,0,87,0,0
80904,1,0,1,217,0,3005
80905,2,0,0,337,0,1971
80906,0,0,0,2,0,1319
80907,0,0,0,0,0,10
80908,0,0,0,74,0,43
80909,0,0,0,0,0,1116
80910,2,1,6,260,0,702
80911,0,0,0,0,0,196
80912,1,0,0,171,0,2073
80913,0,0,0,0,0,61
80914,3,1,5,360,0,2695
80915,0,0,0,0,0,0
80916,3,0,0,280,0,2460
80917,0,0,0,71,0,33
80918,1,1,5,101,0,593
80919,1,0,0,100,0,2775
80920,0,0,0,0,0,103
80921,0,0,0,0,0,29
80922,1,0,0,140,0,2432
80923,0,0,0,0,0,1142
80924,1,1,7,168,0,2234
80925,0,0,0,30,0,242
80926,1,0,5,100,0,2709
80927,0,0,0,0,0,373
80928,1,1,2,71,0,2399
80929,0,0,0,0,0,0
80930,0,0,0,0,0,158
80931,0,0,0,60,0,30
80932,1,0,0,99,0,86
80933,1,1,0,100,0,81
80934,0,0,0,0,0,101
80935,0,0,0,0,0,28
80936,0,0,0,21,0,2731
80937,0,0,0,0,0,525
80938,0,0,0,59,0,491
80939,0,0,0,0,0,27
80940,0,0,0,53,0,323
80941,0,0,0,0,0,581
80942,3,0,1,293,0,1878
80943,0,0,0,0,0,747
80944,2,0,0,200,0,290
80945,1,0,0,100,0,299
80946,1,1,1,100,0,486
80947,0,0,0,0,0,68
80948,0,0,5,0,0,367
80949,0,0,0,0,0,20
80950,0,0,5,0,0,6031
80951,0,0,0,0,0,95
80952,0,0,7,90,0,628
80953,0,0,1,62,0,1214
80954,0,0,0,96,0,76
80955,0,0,8,147,0,3481
80956,2,2,4,278,0,3999
80957,1,0,0,160,0,353
80958,3,0,1,421,0,1832
80959,1,0,0,206,0,1552
80960,1,0,0,130,0,1911
80961,0,0,0,72,0,437
80962,0,0,0,0,0,458
80963,2,0,4,341,0,2107
80964,0,0,0,28,0,1460
80965,0,0,0,0,0,0
80966,9,1,1,810,0,2956
80967,0,0,0,0,0,253
80968,0,0,0,31,0,799
80969,2,0,0,271,0,2416
80970,3,0,4,352,0,1335
80971,8,2,1,691,0,2472
80972,0,0,0,49,0,534
80973,0,0,0,0,0,2090
80974,1,0,0,94,0,3233
80975,0,0,0,31,0,499
80976,0,0,0,21,0,1412
80977,0,0,0,0,0,451
80978,3,1,0,300,0,2809
80979,6,2,8,541,0,2876
80980,0,0,0,34,0,26
80981,3,1,0,348,0,1451
80982,2,1,1,248,0,1072
80983,0,0,4,0,0,4482
80984,0,0,0,0,0,0
80985,0,0,3,0,0,745
80986,0,0,0,0,0,376
80987,3,1,1,229,0,2271
80988,0,0,0,35,0,141
80989,2,0,2,179,0,1573
80990,0,0,0,0,0,240
80991,0,0,5,0,0,1680
80992,1,0,0,100,0,92
80993,0,0,0,0,0,38
80994,2,1,8,265,0,2780
80995,1,0,2,75,0,550
80996,0,0,0,38,0,16
80997,1,0,0,103,0,705
80998,0,0,0,0,0,188
80999,0,0,0,54,0,1555
81000,1,0,0,100,0,275
81001,1,0,1,183,0,1811
81002,1,0,0,124,0,1022
81003,0,0,0,29,0,121
81004,0,0,0,0,0,8
81005,0,0,3,0,0,1361
81006,0,0,0,72,0,73
81007,0,0,0,0,0,418
81008,1,0,6,100,0,2033
81009,0,0,0,0,0,163
81010,2,0,0,200,0,179
81011,0,0,0,0,0,107
81012,3,1,6,226,0,2586
81013,0,0,0,0,0,508
81014,0,0,0,0,0,621
81015,0,0,0,0,0,566
81016,1,0,0,62,0,3
81017,0,0,0,29,0,210
81018,0,0,0,49,0,349
81019,0,0,0,0,0,23
81020,2,1,1,189,0,522
81021,1,0,0,100,0,317
81022,0,0,0,0,0,32
81023,9,3,0,932,0,1670
81024,0,0,0,0,0,41
81025,0,0,1,158,0,0
81026,2,1,1,251,0,3915
81027,0,0,0,0,0,78
81028,6,2,5,587,0,2632
81029,0,0,0,0,0,210
81030,1,0,0,100,0,119
81031,0,0,0,0,0,637
81032,0,0,5,0,0,1770
81033,1,0,1,100,0,679
81034,0,0,0,0,0,896
81035,0,0,0,43,0,12
81036,1,1,1,144,0,551
81037,1,1,1,100,0,975
81038,1,0,2,109,0,92
81039,1,1,0,100,0,269
81040,2,0,3,177,0,2760
81041,0,0,0,0,0,1089
81042,2,0,2,390,0,2525
81043,0,0,0,0,0,209
81044,0,0,0,37,0,1122
81045,0,0,0,37,0,54
81046,0,0,0,0,0,2308
81047,0,0,0,0,0,283
81048,0,0,0,0,0,89
81049,0,0,0,0,0,1090
81050,0,0,0,0,0,0
81051,0,0,0,0,0,55
81052,0,0,0,57,0,2526
81053,7,2,4,864,0,1359
81054,0,0,0,0,0,449
81055,0,0,0,19,0,780
81056,2,2,4,200,0,2269
81057,0,0,0,128,0,175
81058,1,0,3,118,0,1547
81059,1,0,2,100,0,3615
81060,0,0,0,0,0,168
81061,1,1,0,151,0,1189
81062,0,0,0,0,0,0
81063,1,1,0,100,0,363
81064,0,0,0,70,0,15
81065,0,0,0,0,0,114
81066,4,0,1,389,0,2225
81067,0,0,1,0,0,1042
81068,2,0,8,377,0,1666
81069,0,0,0,68,0,618
81070,7,4,19,898,0,2935
81071,4,0,4,566,0,3191
81072,1,0,0,126,0,1627
81073,0,0,0,0,0,18
81074,1,0,0,100,0,1085
81075,0,0,0,93,0,1237
81076,0,0,0,100,0,1126
81077,0,0,0,0,0,77
81078,1,0,0,89,0,784
81079,1,0,1,118,0,1135
81080,1,0,0,57,0,169
81081,2,2,0,252,0,2492
81082,1,0,0,100,0,87
81083,0,0,0,0,0,1169
81084,0,0,0,47,0,28
81085,1,1,1,97,0,486
81086,2,2,0,253,0,1121
81087,3,3,2,321,0,2503
81088,0,0,0,79,0,58
81089,0,0,0,34,0,939
81090,2,0,1,241,0,1472
81091,0,0,0,53,0,90
81092,0,0,0,0,0,3122
81093,0,0,0,30,0,107
81094,3,0,3,305,0,1744
81095,0,0,0,0,0,563
81096,0,0,0,0,0,67
81097,0,0,0,99,0,133
81098,0,0,0,0,0,13
81099,0,0,0,2,0,944
81100,0,0,0,72,0,103
81101,0,0,0,0,0,387
81102,2,0,0,219,0,1112
81103,0,0,0,0,0,0
81104,1,0,0,156,0,358
81105,2,1,0,174,0,2916
81106,0,0,0,28,0,77
81107,0,0,0,0,0,584
81108,0,0,0,0,0,0
81109,0,0,0,0,0,56
81110,7,4,6,794,0,1975
81111,1,0,4,126,0,3453
81112,0,0,0,0,0,54
81113,0,0,0,0,0,667
81114,1,0,0,142,0,43
81115,0,0,9,0,0,1633
81116,0,0,0,0,0,526
81117,0,0,0,82,0,402
81118,0,0,0,2,0,3099
81119,0,0,10,182,0,457
81120,1,0,2,100,0,126
81121,2,0,1,254,0,2066
81122,0,0,0,0,0,561
81123,0,0,12,0,0,2435
81124,3,0,4,403,0,5292
81125,2,0,3,228,0,1206
81126,0,0,0,0,0,54
81127,0,0,0,0,0,2760
81128,0,0,1,0,0,306
81129,5,0,0,540,0,2346
81130,0,0,0,53,0,81
81131,0,0,0,32,0,46
81132,6,3,1,516,0,1661
81133,0,0,0,0,0,27
81134,0,0,0,52,0,488
81135,0,0,0,0,0,1850
81136,1,0,2,97,0,1546
81137,0,0,0,0,0,244
81138,1,0,4,210,0,2079
81139,0,0,0,0,0,822
81140,0,0,0,38,0,465
81141,0,0,0,0,0,26
81142,0,0,0,0,0,0
81143,3,1,3,293,0,1137
81144,0,0,0,9,0,0
81145,5,2,2,486,0,2426
81146,0,0,0,42,0,1038
81147,2,2,1,270,0,326
81148,2,0,0,283,0,667
81149,0,0,0,0,0,894
81150,0,0,0,88,0,671
81151,1,0,0,116,0,1824
81152,0,0,0,36,0,639
81153,0,0,0,0,0,61
81154,0,0,5,0,0,2585
81155,0,0,0,0,0,482
81156,0,0,0,0,0,52
81157,1,0,1,100,0,1664
81158,0,0,0,0,0,0
81159,2,0,0,207,0,2571
81160,0,0,1,21,0,3412
81161,0,0,0,74,0,20
81162,0,0,0,34,0,277
81163,2,0,2,200,0,2491
81164,1,1,0,100,0,130
81165,0,0,0,0,0,1064
81166,0,0,0,22,0,3169
81167,0,0,0,142,0,3112
81168,4,0,4,337,0,1059
81169,0,0,0,78,0,18
81170,0,0,8,0,0,4575
81171,4,2,3,596,0,3124
81172,6,1,7,430,0,2732
81173,5,2,0,485,0,505
81174,0,0,0,0,0,78
81175,2,0,0,225,0,1530
81176,0,0,0,100,0,749
81177,0,0,0,0,0,497
81178,0,0,0,0,0,1993
81179,0,0,0,0,0,0
81180,0,0,0,30,0,306
81181,5,0,1,480,0,1363
81182,0,0,0,47,0,221
81183,3,0,1,246,0,2016
81184,0,0,0,135,0,0
81185,0,0,0,83,0,0
81186,1,0,1,235,0,2900
81187,0,0,0,0,0,1831
81188,0,0,1,11,0,1300
81189,0,0,0,0,0,830
81190,0,0,0,0,0,45
81191,0,0,0,0,0,106
81192,0,0,1,61,0,3348
81193,0,0,1,0,0,1292
81194,0,0,0,0,0,362
81195,0,0,2,0,0,547
81196,0,0,0,0,0,253
81197,1,0,0,100,0,1295
81198,0,0,0,22,0,217
81199,1,0,2,99,0,4012
81200,0,0,0,133,0,0
81201,0,0,0,47,0,320
81202,0,0,0,0,0,45
81203,0,0,1,3,0,1995
81204,0,0,0,0,0,1518
81205,1,0,0,16,0,536
81206,1,1,2,100,0,2381
81207,1,0,2,100,0,863
81208,0,0,2,0,0,174
81209,1,0,0,100,0,68
81210,2,2,0,188,0,274
81211,4,1,2,482,0,2028
81212,2,1,1,200,0,3052
81213,0,0,0,0,0,1213
81214,0,0,1,19,0,1164
81215,0,0,0,0,0,3
81216,0,0,0,0,0,1029
81217,2,1,1,264,0,1459
81218,0,0,0,27,0,1025
81219,2,0,2,216,0,2443
81220,0,0,0,0,0,48
81221,0,0,0,0,0,946
81222,1,0,0,100,0,869
81223,0,0,0,0,0,19
81224,0,0,0,9,0,47
81225,0,0,0,0,0,0
81226,1,1,0,126,0,1027
81227,0,0,0,0,0,42
81228,0,0,0,0,0,208
81229,0,0,0,0,0,0
81230,3,1,3,315,0,351
81231,0,0,0,0,0,0
81232,0,0,0,58,0,239
81233,0,0,0,0,0,253
81234,1,0,2,114,0,1454
81235,0,0,0,0,0,0
81236,0,0,0,4,0,1380
81237,4,1,0,426,0,42
81238,0,0,0,83,0,711
81239,0,0,1,86,0,162
81240,0,0,0,0,0,289
81241,0,0,0,0,0,3054
81242,2,1,0,197,0,1031
81243,0,0,0,0,0,102
81244,1,0,1,205,0,2832
81245,2,1,9,212,0,3595
81246,3,0,0,329,0,1711
81247,0,0,1,0,0,459
81248,1,1,0,157,0,1867
81249,0,0,0,0,0,76
81250,3,0,6,331,0,1797
81251,2,0,5,254,0,1833
81252,0,0,0,297,0,0
81253,0,0,0,47,0,97
81254,0,0,0,55,0,260
81255,3,0,0,380,0,1483
81256,1,1,0,193,0,503
81257,0,0,0,0,0,23
81258,0,0,0,0,0,1249
81259,1,0,2,100,0,2525
81260,1,1,0,100,0,1777
81261,0,0,0,0,0,1442
81262,1,0,0,106,0,2553
81263,4,2,0,476,0,1565
81264,2,1,1,331,0,2393
81265,5,4,1,569,0,2184
81266,1,0,0,100,0,786
81267,1,1,2,175,0,1776
81268,0,0,0,0,0,36
81269,1,0,0,126,0,282
81270,0,0,0,60,0,2170
81271,2,1,0,187,0,913
81272,0,0,2,40,0,1950
81273,0,0,0,39,0,0
81274,0,0,0,74,0,1550
81275,0,0,0,0,0,0
81276,3,0,2,391,0,1009
81277,6,4,3,604,0,4212
81278,1,1,1,118,0,671
81279,1,0,0,121,0,1171
81280,0,0,0,185,0,0
81281,1,0,0,52,0,44
81282,3,1,1,246,0,4386
81283,0,0,0,0,0,295
81284,2,1,1,203,0,3952
81285,0,0,1,77,0,1182
81286,0,0,0,0,0,745
81287,1,0,0,174,0,323
81288,2,0,1,268,0,2565
81289,0,0,0,40,0,28
81290,0,0,0,56,0,50
81291,0,0,6,0,0,2073
81292,0,0,0,0,0,516
81293,2,2,0,331,0,2361
81294,2,1,0,320,0,581
81295,2,0,1,288,0,1358
81296,1,0,0,123,0,515
81297,0,0,0,0,0,296
81298,2,1,2,168,0,174
81299,0,0,0,108,0,0
81300,0,0,0,0,0,861
81301,4,0,0,413,0,1739
81302,0,0,0,0,0,4
81303,0,0,0,0,0,1129
81304,2,1,5,155,0,1140
81305,1,0,0,115,0,509
81306,1,0,0,142,0,168
81307,1,0,4,100,0,1459
81308,0,0,0,24,0,65
81309,0,0,0,0,0,1209
81310,0,0,2,0,0,3307
81311,0,0,0,0,0,2498
81312,0,0,0,180,0,0
81313,2,1,0,296,0,1156
81314,0,0,0,0,0,519
81315,1,0,8,53,0,2790
81316,0,0,0,0,0,4559
81317,1,0,4,152,0,655
81318,2,2,3,251,0,1865
81319,3,0,1,299,0,1547
81320,0,0,0,75,0,421
81321,0,0,0,25,0,1898
81322,0,0,0,93,0,386
81323,0,0,22,208,0,2916
81324,2,1,4,200,0,2664
81325,0,0,1,0,0,1017
81326,1,0,0,100,0,269
81327,1,0,0,35,0,1580
81328,2,0,0,200,0,1271
81329,0,0,0,0,0,0
81330,1,0,1,100,0,1159
81331,1,1,0,157,0,143
81332,0,0,0,80,0,253
81333,0,0,0,0,0,33
81334,1,0,1,162,0,253
81335,0,0,0,0,0,41
81336,0,0,0,0,0,109
81337,1,1,1,179,0,1536
81338,2,1,1,199,0,1473
81339,1,0,0,100,0,212
81340,0,0,0,58,0,101
81341,0,0,0,0,0,90
81342,0,0,0,25,0,111
81343,1,1,3,125,0,557
81344,0,0,0,84,0,1257
81345,1,1,0,119,0,1047
81346,5,1,6,506,0,2332
81347,1,0,0,156,0,658
81348,1,0,0,165,0,541
81349,1,0,0,174,0,2402
81350,1,0,1,100,0,1602
81351,0,0,11,99,0,0
81352,0,0,0,23,0,218
81353,0,0,0,0,0,90
81354,2,1,0,327,0,1967
81355,1,0,0,100,0,57
81356,2,0,3,200,0,1052
81357,9,4,5,964,0,1825
81358,0,0,0,65,0,1148
81359,2,0,0,242,0,390
81360,1,0,1,100,0,799
81361,1,0,1,137,0,1891
81362,3,0,0,369,0,1108
81363,0,0,2,56,0,1085
81364,4,2,3,374,0,3288
81365,0,0,0,73,0,745
81366,0,0,0,123,0,316
81367,0,0,0,0,0,368
81368,1,0,0,100,0,1265
81369,1,1,1,100,0,748
81370,1,0,1,100,0,2656
81371,3,0,0,227,0,2434
81372,1,0,1,128,0,1957
81373,0,0,0,63,0,90
81374,0,0,0,0,0,1588
81375,4,3,2,435,0,2883
81376,1,0,1,129,0,587
81377,0,0,0,46,0,1111
81378,0,0,1,0,0,2343
81379,0,0,0,29,0,911
81380,0,0,2,0,0,897
81381,0,0,0,0,0,5
81382,0,0,0,90,0,253
81383,1,1,0,100,0,266
81384,4,1,0,412,0,2198
81385,3,3,4,346,0,1627
81386,0,0,0,96,0,76
81387,1,1,7,121,0,631
81388,1,0,0,100,0,1069
81389,0,0,0,0,0,102
81390,1,0,0,234,0,3611
81391,1,0,2,132,0,2172
81392,1,1,0,100,0,479
81393,0,0,1,77,0,3549
81394,0,0,0,0,0,2881
81395,0,0,27,100,0,3039
81396,0,0,0,0,0,0
81397,0,0,0,0,0,1352
81398,2,2,2,200,0,1477
81399,1,1,1,94,0,718
81400,1,0,0,191,0,1606
81401,2,1,1,200,0,745
81402,2,0,1,172,0,1741
81403,1,1,1,175,0,795
81404,0,0,0,0,0,95
81405,1,0,0,100,0,92
81406,0,0,0,99,0,0
81407,0,0,0,175,0,0
81408,1,0,1,128,0,794
81409,1,0,0,122,0,1535
81410,0,0,3,92,0,3415
81411,1,0,0,100,0,116
81412,0,0,17,0,0,4609
81413,0,0,1,0,0,521
81414,3,3,0,300,0,137
81415,1,0,10,61,0,1736
81416,0,0,0,0,0,2247
81417,0,0,0,0,0,1859
81418,5,1,3,499,0,3403
81419,1,0,0,100,0,1185
81420,6,1,0,584,0,867
81421,3,0,5,304,0,1701
81422,0,0,0,0,0,14
81423,0,0,0,0,0,371
81424,0,0,0,0,0,93
81425,0,0,0,61,0,91
81426,0,0,0,0,0,109
81427,0,0,0,0,0,1058
81428,1,0,1,100,0,2049
81429,0,0,0,0,0,0
81430,1,1,0,100,0,93
81431,0,0,0,0,0,1205
81432,2,0,0,113,0,169
81433,0,0,0,0,0,256
81434,0,0,0,0,0,208
81435,1,1,2,100,0,228
81436,0,0,0,0,0,138
81437,0,0,0,0,0,422
81438,0,0,1,0,0,1514
81439,1,0,2,100,0,667
81440,1,0,5,181,0,2759
81441,0,0,0,63,0,36
81442,0,0,0,0,0,94
81443,2,0,1,205,0,506
81444,0,0,0,0,0,345
81445,4,2,8,343,0,523
81446,1,1,0,132,0,1392
81447,0,0,0,0,0,1810
81448,1,0,2,225,0,642
81449,0,0,0,0,0,641
81450,0,0,0,0,0,65
81451,0,0,0,41,0,580
81452,2,1,0,200,0,1441
81453,0,0,0,0,0,1040
81454,0,0,2,26,0,646
81455,0,0,0,0,0,22
81456,0,0,0,25,0,61
81457,0,0,0,0,0,101
81458,0,0,0,52,0,15
81459,2,1,11,304,0,4936
81460,0,0,0,118,0,503
81461,0,0,0,61,0,0
81462,0,0,0,0,0,112
81463,0,0,0,0,0,1055
81464,0,0,0,25,0,341
81465,0,0,0,25,0,1001
81466,0,0,6,25,0,2214
81467,1,0,2,178,0,410
81468,0,0,0,0,0,301
81469,0,0,0,0,0,245
81470,6,2,2,580,0,1708
81471,0,0,0,99,0,0
81472,2,0,0,225,0,2407
81473,1,0,0,103,0,1162
81474,0,0,2,3,0,2126
81475,0,0,0,0,0,16
81476,1,0,5,100,0,2383
81477,2,0,0,192,0,2580
81478,2,1,0,91,0,2504
81479,0,0,0,19,0,0
81480,0,0,0,84,0,0
81481,1,0,0,119,0,308
81482,0,0,1,25,0,566
81483,1,0,3,100,0,4427
81484,2,0,1,223,0,420
81485,0,0,0,0,0,0
81486,0,0,0,0,0,42
81487,0,0,0,0,0,23
81488,0,0,0,28,0,95
81489,1,0,0,61,0,541
81490,0,0,0,0,0,103
81491,1,0,6,44,0,3121
81492,0,0,0,0,0,585
81493,1,1,0,97,0,708
81494,1,0,0,100,0,926
81495,0,0,0,0,0,821
81496,0,0,0,0,0,182
81497,3,0,1,292,0,236
81498,1,0,0,192,0,1640
81499,3,2,2,308,0,1601
81500,0,0,0,0,0,159
81501,0,0,0,71,0,91
81502,0,0,0,0,0,1588
81503,4,2,3,452,0,1261
81504,0,0,1,115,0,2136
81505,1,0,0,100,0,674
81506,0,0,0,0,0,749
81507,0,0,0,0,0,1534
81508,1,0,0,100,0,490
81509,0,0,0,0,0,195
81510,0,0,0,0,0,2300
81511,1,0,1,189,0,1020
81512,0,0,0,0,0,70
81513,2,1,0,245,0,936
81514,0,0,0,0,0,2032
81515,1,0,0,100,0,155
81516,1,0,0,63,0,216
81517,0,0,0,359,0,0
81518,0,0,0,0,0,2672
81519,0,0,0,16,0,1145
81520,2,1,4,274,0,933
81521,4,1,0,410,0,1640
81522,1,0,0,100,0,1205
81523,0,0,0,61,0,1294
81524,3,1,5,300,0,820
81525,0,0,0,0,0,2306
81526,0,0,1,0,0,1167
81527,2,0,24,142,0,2754
81528,0,0,0,0,0,0
81529,1,0,0,100,0,313
81530,0,0,0,63,0,160
81531,0,0,0,23,0,225
81532,0,0,0,0,0,29
81533,3,0,3,274,0,2992
81534,0,0,0,0,0,0
81535,0,0,0,0,0,166
81536,0,0,0,0,0,7
81537,1,0,1,100,0,134
81538,0,0,1,61,0,64
81539,0,0,0,0,0,173
81540,1,0,0,81,0,2093
81541,0,0,0,0,0,481
81542,0,0,0,10,0,864
81543,0,0,0,0,0,205
81544,0,0,0,40,0,1121
81545,0,0,0,0,0,223
81546,0,0,0,49,0,70
81547,0,0,1,89,0,491
81548,2,0,0,185,0,1105
81549,2,1,1,200,0,3044
81550,2,1,3,217,0,1072
81551,0,0,0,0,0,20
81552,1,0,1,89,0,3219
81553,1,0,0,128,0,604
81554,1,0,0,96,0,1567
81555,0,0,0,0,0,40
81556,0,0,0,0,0,754
81557,1,1,1,100,0,1662
81558,1,1,0,117,0,51
81559,0,0,0,0,0,0
81560,0,0,0,11,0,27
81561,2,0,1,175,0,1302
81562,0,0,0,0,0,129
81563,0,0,2,114,0,3618
81564,0,0,0,36,0,595
81565,6,0,2,621,0,3139
81566,3,0,0,256,0,1104
81567,2,0,0,295,0,393
81568,1,0,0,100,0,1422
81569,2,0,3,275,0,2369
81570,2,0,1,200,0,1043
81571,2,1,1,200,0,1413
81572,1,0,0,125,0,260
81573,2,0,2,183,0,2750
81574,5,1,4,462,0,2434
81575,0,0,0,19,0,1640
81576,1,0,0,173,0,257
81577,0,0,0,0,0,40
81578,0,0,0,49,0,161
81579,0,0,0,0,0,24
81580,8,4,4,984,0,2802
81581,0,0,0,0,0,0
81582,1,0,3,149,0,1286
81583,0,0,0,0,0,160
81584,0,0,0,118,0,0
81585,0,0,0,0,0,543
81586,0,0,0,0,0,340
81587,2,0,3,302,0,2598
81588,1,0,0,83,0,905
81589,1,1,1,100,0,563
81590,0,0,0,0,0,474
81591,0,0,0,0,0,354
81592,0,0,0,70,0,353
81593,0,0,0,11,0,2443
81594,0,0,0,0,0,203
81595,1,0,2,193,0,3295
81596,0,0,4,0,0,2660
81597,1,1,0,72,0,2071
81598,0,0,0,0,0,256
81599,0,0,0,60,0,167
81600,0,0,0,0,0,1794
81601,1,1,0,38,0,978
81602,0,0,0,49,0,10
81603,0,0,1,33,0,2197
81604,0,0,1,0,0,3167
81605,2,0,5,226,0,2428
81606,1,1,0,100,0,921
81607,0,0,0,0,0,319
81608,0,0,0,0,0,0
81609,4,1,3,529,0,2689
81610,4,0,11,566,0,2973
81611,0,0,0,0,0,59
81612,0,0,0,54,0,268
81613,4,1,0,380,0,2182
81614,1,0,1,100,0,824
81615,0,0,0,0,0,5
81616,3,2,9,191,0,2782
81617,2,0,2,203,0,1034
81618,0,0,0,38,0,81
81619,3,1,0,300,0,433
81620,0,0,1,0,0,1833
81621,0,0,0,0,0,0
81622,0,0,0,99,0,0
81623,1,1,0,100,0,55
81624,0,0,0,0,0,833
81625,0,0,0,17,0,519
81626,0,0,0,0,0,128
81627,1,0,4,100,0,1071
81628,0,0,0,0,0,153
81629,0,0,0,0,0,841
81630,1,0,0,125,0,69
81631,0,0,1,0,0,1999
81632,0,0,0,0,0,59
81633,0,0,0,0,0,882
81634,0,0,0,0,0,306
81635,0,0,0,0,0,59
81636,1,0,0,100,0,151
81637,1,0,0,100,0,282
81638,2,1,0,245,0,186
81639,1,0,0,183,0,76
81640,0,0,0,0,0,0
81641,0,0,0,0,0,916
81642,0,0,0,0,0,1028
81643,1,1,1,183,0,1916
81644,3,0,2,329,0,2479
81645,0,0,0,0,0,12
81646,0,0,0,0,0,222
81647,0,0,0,0,0,1193
81648,1,0,1,211,0,603
81649,1,0,1,212,0,1538
81650,4,0,4,404,0,1992
81651,0,0,0,43,0,8
81652,0,0,0,0,0,0
81653,0,0,1,0,0,303
81654,0,0,0,0,0,188
81655,2,1,1,200,0,190
81656,0,0,0,0,0,0
81657,5,3,1,485,0,2316
81658,0,0,0,0,0,18
81659,0,0,0,0,0,2417
81660,0,0,0,0,0,952
81661,7,2,5,549,0,2458
81662,0,0,0,0,0,1713
81663,2,1,2,232,0,3454
81664,0,0,0,0,0,0
81665,0,0,0,0,0,298
81666,1,0,1,132,0,1677
81667,3,1,3,309,0,536
81668,0,0,0,24,0,18
81669,0,0,0,22,0,32
81670,0,0,0,0,0,545
81671,0,0,0,64,0,731
81672,1,0,1,98,0,2226
