,winPlacePerc,winPlaceInt
1762350,0.1099,10.99
1762379,0.8172,81.72
1762415,0.7353,73.53
1762418,0.7872,78.72
1762449,0.5657,56.57
1762457,0.4592,45.92
1762480,0.828,82.8
1762486,0.6939,69.39
1762511,0.0421,4.21
1762553,0.6383,63.83
1762588,0.0,0.0
1762589,0.0421,4.21
1762615,0.6162,61.62
1762633,0.9574,95.74000000000001
1762658,0.4742,47.42
1762660,0.5464,54.64
1762662,0.913,91.3
1762690,0.5474,54.74
1762743,0.8763,87.63
1762780,0.641,64.1
1762795,0.0947,9.47
1762810,0.837,83.7
1762832,0.9247,92.47
1762846,0.2021,20.21
1762847,0.1979,19.79
1762866,0.0,0.0
1762868,0.0753,7.53
1762881,0.0,0.0
1762918,0.6,60.0
1762926,0.4388,43.88
1762964,0.617,61.7
1762971,0.4066,40.660000000000004
1763019,0.2041,20.41
1763025,0.5312,53.12
1763100,0.1959,19.59
1763109,0.7245,72.45
1763123,0.866,86.6
1763124,0.4471,44.71
1763135,0.0968,9.68
1763181,0.6632,66.32000000000001
1763203,0.1954,19.54
1763209,0.0,0.0
1763237,0.8854,88.53999999999999
1763249,0.2021,20.21
1763285,0.2581,25.81
1763305,0.875,87.5
1763323,0.1042,10.42
1763370,0.4526,45.26
1763387,0.0825,8.25
1763403,0.9794,97.94
1763407,0.6667,66.67
1763437,0.5275,52.75
1763467,0.2371,23.71
1763516,0.0968,9.68
1763555,0.6882,68.82000000000001
1763558,0.3299,32.99
1763567,0.6737,67.36999999999999
1763588,0.5376,53.76
1763626,0.4149,41.49
1763640,0.1158,11.58
1763681,0.9263,92.63
1763702,1.0,100.0
1763712,0.0,0.0
1763723,0.0521,5.21
1763737,0.1566,15.659999999999998
1763828,0.0526,5.26
1763865,0.0,0.0
1763892,0.6882,68.82000000000001
1763901,0.5895,58.95
1763926,0.5158,51.580000000000005
1763943,0.4783,47.83
1763955,0.1398,13.98
1763968,0.2717,27.169999999999998
1763980,0.1758,17.580000000000002
1763998,0.9072,90.72
1764013,0.3625,36.25
1764022,0.7065,70.65
1764036,0.0,0.0
1764077,0.7604,76.03999999999999
1764113,0.7204,72.04
1764120,0.6559,65.59
1764135,0.85,85.0
1764157,0.9175,91.75
1764158,0.2917,29.17
1764167,0.2474,24.740000000000002
1764168,0.2717,27.169999999999998
1764169,0.2151,21.51
1764181,0.6667,66.67
1764187,0.5,50.0
1764188,0.7684,76.84
1764213,0.8571,85.71
1764219,0.1935,19.35
1764276,0.0769,7.6899999999999995
1764294,0.6082,60.81999999999999
1764298,0.5263,52.629999999999995
1764299,0.3542,35.42
1764312,0.9167,91.67
1764345,0.9255,92.55
1764373,0.1758,17.580000000000002
1764384,0.3158,31.580000000000002
1764395,0.7931,79.31
1764396,0.0625,6.25
1764415,0.9121,91.21000000000001
1764417,0.5949,59.489999999999995
1764435,0.0,0.0
1764477,0.8947,89.47
1764512,0.4607,46.07
1764519,0.8021,80.21000000000001
1764534,0.4194,41.94
1764540,0.6211,62.11
1764541,0.7474,74.74
1764634,0.2604,26.040000000000003
1764697,0.5319,53.190000000000005
1764703,0.4184,41.839999999999996
1764719,0.5773,57.730000000000004
1764724,0.8904,89.03999999999999
1764769,0.5591,55.910000000000004
1764784,0.6632,66.32000000000001
1764790,0.1702,17.02
1764795,0.0119,1.1900000000000002
1764830,0.2198,21.98
1764840,0.6042,60.419999999999995
1764845,0.4483,44.83
1764850,0.9355,93.55
1764860,0.6737,67.36999999999999
1764871,0.7935,79.35
1764875,0.1868,18.68
1764954,0.9592,95.92
1764978,0.0,0.0
1764980,0.1327,13.270000000000001
1764985,0.0606,6.0600000000000005
1764986,0.5699,56.989999999999995
1764998,0.0521,5.21
1765003,0.7188,71.88
1765059,0.0107,1.0699999999999998
1765089,0.5934,59.34
1765095,0.4731,47.31
1765109,0.6598,65.98
1765138,0.0,0.0
1765181,0.0,0.0
1765182,0.6316,63.160000000000004
1765195,0.701,70.1
1765212,0.0326,3.26
1765251,0.6522,65.22
1765273,0.4457,44.57
1765294,0.2174,21.740000000000002
1765296,0.3118,31.180000000000003
1765358,0.0538,5.38
1765386,0.5053,50.529999999999994
1765493,0.1562,15.620000000000001
1765514,0.8947,89.47
1765530,0.6737,67.36999999999999
1765580,0.9684,96.84
1765592,0.2391,23.91
1765595,0.5625,56.25
1765618,0.6702,67.02
1765660,0.9697,96.97
1765669,0.7312,73.11999999999999
1765726,0.2553,25.53
1765735,0.2258,22.58
1765781,0.9583,95.83
1765833,0.6771,67.71000000000001
1765842,0.0319,3.19
1765849,0.3711,37.11
1765850,0.7579,75.79
1765887,0.375,37.5
1765932,0.8191,81.91000000000001
1765987,0.4839,48.39
1765991,0.7447,74.47
1766028,0.268,26.8
1766041,0.9615,96.15
1766091,0.4783,47.83
1766159,0.7083,70.83
1766181,0.6374,63.739999999999995
1766191,1.0,100.0
1766194,0.5385,53.849999999999994
1766202,0.0417,4.17
1766207,0.4624,46.239999999999995
1766224,0.7634,76.34
1766317,0.8125,81.25
1766328,0.1724,17.24
1766349,0.8788,87.88
1766367,0.1087,10.870000000000001
1766440,0.4021,40.21
1766469,0.1957,19.57
1766478,0.3958,39.58
1766537,0.1735,17.349999999999998
1766551,0.4737,47.370000000000005
1766585,0.6105,61.050000000000004
1766597,0.4688,46.88
1766630,0.9583,95.83
1766662,0.0412,4.12
1766664,0.0978,9.78
1766669,0.043,4.3
1766693,0.093,9.3
1766717,0.4421,44.21
1766719,0.3441,34.410000000000004
1766763,0.9583,95.83
1766775,0.8,80.0
1766787,0.1895,18.95
1766806,0.3226,32.26
1766830,0.4731,47.31
1766844,0.0722,7.22
1766879,0.3617,36.17
1766892,0.5,50.0
1766909,1.0,100.0
1766956,0.9565,95.65
1766984,0.4194,41.94
1766998,0.5882,58.81999999999999
1767028,0.8737,87.37
1767033,0.701,70.1
1767078,0.0638,6.38
1767146,0.9149,91.49000000000001
1767154,0.8925,89.25
1767224,0.2921,29.21
1767229,0.7952,79.52
1767234,0.7263,72.63
1767257,0.0,0.0
1767271,0.5521,55.21
1767306,0.102,10.2
1767320,0.234,23.400000000000002
1767336,0.5368,53.68000000000001
1767403,0.4421,44.21
1767445,0.0421,4.21
1767452,0.6289,62.89
1767459,0.2421,24.21
1767493,0.5161,51.61
1767514,0.6737,67.36999999999999
1767517,0.4124,41.24
1767521,0.1705,17.05
1767617,0.021,2.1
1767625,0.8211,82.11
1767655,0.5222,52.22
1767660,0.5753,57.53
1767706,0.6939,69.39
1767712,0.8646,86.46000000000001
1767716,0.3469,34.69
1767720,0.7931,79.31
1767751,0.3118,31.180000000000003
1767812,0.1649,16.49
1767850,0.9583,95.83
1767853,0.0,0.0
1767903,0.6354,63.54
1767940,0.6458,64.58
1767980,0.5,50.0
1767994,0.3196,31.96
1768006,0.2041,20.41
1768009,0.2188,21.88
1768020,0.0,0.0
1768021,0.3229,32.29
1768069,0.1828,18.279999999999998
1768090,0.2637,26.369999999999997
1768093,0.3152,31.52
1768132,0.8969,89.69
1768166,0.3814,38.14
1768285,0.4062,40.62
1768288,0.6667,66.67
1768305,0.2738,27.38
1768312,0.0213,2.13
1768320,0.7292,72.92
1768424,1.0,100.0
1768458,0.0745,7.449999999999999
1768461,0.2812,28.12
1768473,0.0526,5.26
1768494,0.617,61.7
1768496,0.1183,11.83
1768588,0.8526,85.26
1768619,0.8817,88.17
1768676,0.6875,68.75
1768677,0.602,60.199999999999996
1768704,0.5059,50.59
1768717,0.7755,77.55
1768770,0.9368,93.67999999999999
1768831,0.2887,28.87
1768861,0.1474,14.74
1768912,0.4792,47.92
1768944,0.8316,83.16
1768968,0.9239,92.39
1768997,0.4592,45.92
1769035,0.4176,41.760000000000005
1769046,0.3093,30.930000000000003
1769089,0.9688,96.88
1769106,0.3404,34.04
1769143,0.6489,64.89
1769169,0.4048,40.48
1769177,0.4255,42.55
1769178,0.5464,54.64
1769295,0.2421,24.21
1769387,0.375,37.5
1769394,0.1304,13.04
1769398,0.6531,65.31
1769452,0.6979,69.78999999999999
1769526,0.5851,58.51
1769579,0.3298,32.98
1769607,0.8936,89.36
1769620,0.086,8.6
1769630,0.6989,69.89
1769641,0.7368,73.68
1769664,0.6979,69.78999999999999
1769679,0.433,43.3
1769696,0.4211,42.11
1769744,0.6203,62.029999999999994
1769745,0.898,89.8
1769752,0.9479,94.78999999999999
1769754,0.1702,17.02
1769762,0.9895,98.95
1769765,0.3441,34.410000000000004
1769788,0.9479,94.78999999999999
1769808,0.0,0.0
1769821,0.6667,66.67
1769838,0.8469,84.69
1769873,1.0,100.0
1769906,1.0,100.0
1769961,0.2135,21.349999999999998
1769977,0.1856,18.56
1770009,0.5426,54.26
1770039,0.102,10.2
1770063,0.0408,4.08
1770166,0.0417,4.17
1770249,0.1735,17.349999999999998
1770272,0.9101,91.01
1770279,0.602,60.199999999999996
1770283,0.7609,76.09
1770289,0.1304,13.04
1770319,0.3196,31.96
1770336,0.4545,45.45
1770337,0.6774,67.74
1770387,0.0316,3.16
1770394,0.4516,45.16
1770399,0.0,0.0
1770490,0.7312,73.11999999999999
1770498,0.7283,72.83
1770622,0.3579,35.79
1770662,1.0,100.0
1770678,0.117,11.700000000000001
1770682,0.3659,36.59
1770707,0.0106,1.06
1770714,0.4574,45.739999999999995
1770717,0.8021,80.21000000000001
1770723,0.9175,91.75
1770782,0.766,76.6
1770793,0.6354,63.54
1770796,0.7979,79.79
1770831,0.4674,46.739999999999995
1770898,1.0,100.0
1770913,0.3441,34.410000000000004
1770931,0.949,94.89999999999999
1770959,0.0544,5.4399999999999995
1770979,0.5204,52.04
1770988,0.2222,22.220000000000002
1771038,0.0632,6.32
1771039,0.5591,55.910000000000004
1771040,0.0,0.0
1771062,0.3895,38.95
1771064,0.2468,24.68
1771095,0.0842,8.42
1771106,0.6333,63.33
1771136,0.6562,65.62
1771179,0.0408,4.08
1771207,0.0417,4.17
1771245,0.6452,64.52
1771287,0.6559,65.59
1771292,0.5102,51.019999999999996
1771313,0.0,0.0
1771347,0.0851,8.51
1771354,0.8495,84.95
1771377,0.0,0.0
1771449,0.7576,75.76
1771482,0.4583,45.83
1771531,0.7041,70.41
1771545,0.6667,66.67
1771585,0.0208,2.08
1771665,0.0,0.0
1771781,0.023,2.3
1771785,0.0312,3.1199999999999997
1771864,1.0,100.0
1771883,0.5263,52.629999999999995
1771917,0.7526,75.26
1771933,0.4946,49.46
1771948,0.871,87.1
1771972,0.3763,37.63
1771973,0.3776,37.76
1772000,0.0312,3.1199999999999997
1772055,1.0,100.0
1772073,0.3191,31.91
1772081,0.6875,68.75
1772087,0.0,0.0
1772101,0.3711,37.11
1772155,0.6771,67.71000000000001
1772167,0.0425,4.25
1772174,0.6154,61.53999999999999
1772188,0.8021,80.21000000000001
1772260,0.2308,23.080000000000002
1772279,0.0,0.0
1772304,0.1429,14.29
1772305,0.0,0.0
1772394,0.3646,36.46
1772398,0.4457,44.57
1772422,0.1443,14.430000000000001
1772427,0.8878,88.78
1772431,0.4896,48.96
1772445,0.9892,98.92
1772447,0.7857,78.57
1772477,0.6452,64.52
1772493,0.4255,42.55
1772503,0.7629,76.29
1772579,0.4565,45.65
1772585,0.9882,98.82
1772606,0.7692,76.92
1772628,0.0435,4.35
1772629,0.8085,80.85
1772655,0.5,50.0
1772664,0.6842,68.42
1772668,0.5155,51.55
1772696,0.9158,91.58
1772704,0.5385,53.849999999999994
1772712,0.6316,63.160000000000004
1772757,0.3263,32.629999999999995
1772768,0.7849,78.49000000000001
1772774,0.3438,34.38
1772800,0.0,0.0
1772823,0.9783,97.83
1772842,0.1633,16.33
1772911,0.3333,33.33
1772930,0.6316,63.160000000000004
1772936,0.3298,32.98
1772969,0.6277,62.77
1772976,0.9271,92.71000000000001
1772991,0.8958,89.58
1773009,0.021,2.1
1773032,0.3263,32.629999999999995
1773034,0.1053,10.530000000000001
1773048,0.0,0.0
1773082,0.5217,52.17
1773108,0.5979,59.79
1773150,0.0,0.0
1773183,0.567,56.699999999999996
1773199,0.6596,65.96
1773272,0.866,86.6
1773275,0.6383,63.83
1773351,0.7732,77.32
1773354,0.4316,43.16
1773416,0.3053,30.53
1773438,0.3333,33.33
1773500,0.9278,92.78
1773513,0.6022,60.22
1773523,0.5638,56.379999999999995
1773532,0.7708,77.08
1773548,0.4086,40.86
1773592,0.3871,38.71
1773603,1.0,100.0
1773652,0.7143,71.43
1773665,0.7347,73.47
1773670,0.8172,81.72
1773760,0.1667,16.669999999999998
1773804,0.6316,63.160000000000004
1773832,0.0,0.0
1773841,0.0,0.0
1773849,0.6949,69.49
1773850,0.3438,34.38
1773888,0.75,75.0
1773893,0.967,96.7
1773904,0.7396,73.96000000000001
1773907,0.9368,93.67999999999999
1773909,0.9457,94.57
1773930,0.7865,78.64999999999999
1773939,0.4742,47.42
1773978,0.7895,78.95
1773981,0.0312,3.1199999999999997
1774069,0.0,0.0
1774090,0.4516,45.16
1774116,0.1368,13.68
1774138,0.7604,76.03999999999999
1774165,0.5816,58.160000000000004
1774179,0.1771,17.71
1774264,0.9485,94.85
1774283,0.4105,41.05
1774320,0.2316,23.16
1774347,0.3191,31.91
1774406,0.1263,12.629999999999999
1774437,0.2857,28.57
1774438,0.0,0.0
1774449,0.2421,24.21
1774451,0.2143,21.43
1774473,0.75,75.0
1774512,0.8958,89.58
1774594,0.6154,61.53999999999999
1774615,0.4746,47.46
1774638,0.3441,34.410000000000004
1774692,0.6979,69.78999999999999
1774727,0.3478,34.78
1774776,0.7216,72.16
1774780,0.0532,5.319999999999999
1774787,0.4889,48.89
1774827,0.4725,47.25
1774834,0.25,25.0
1774842,0.6044,60.440000000000005
1774851,0.0,0.0
1774960,0.3895,38.95
1774965,0.0,0.0
1774977,0.6105,61.050000000000004
1774980,0.8646,86.46000000000001
1774995,0.8222,82.22
1775011,0.9043,90.42999999999999
1775037,0.8021,80.21000000000001
1775082,0.8125,81.25
1775127,0.8646,86.46000000000001
1775130,0.9663,96.63000000000001
1775133,0.1354,13.54
1775134,0.4479,44.79
1775135,0.3229,32.29
1775160,0.3913,39.129999999999995
1775181,0.4894,48.94
1775218,0.6598,65.98
1775238,0.8646,86.46000000000001
1775248,0.9588,95.88
1775261,0.3505,35.05
1775267,0.8247,82.47
1775276,0.2526,25.259999999999998
1775294,0.4583,45.83
1775296,0.0105,1.05
1775309,0.2316,23.16
1775333,0.3407,34.07
1775375,0.9789,97.89
1775387,0.5106,51.06
1775389,0.1304,13.04
1775391,0.3913,39.129999999999995
1775432,0.3776,37.76
1775448,0.6263,62.629999999999995
1775471,0.6129,61.29
1775490,0.449,44.9
1775507,0.2083,20.830000000000002
1775536,0.9894,98.94
1775582,0.7053,70.53
1775587,0.8947,89.47
1775601,0.5581,55.81
1775654,0.5,50.0
1775687,0.3516,35.160000000000004
1775698,0.617,61.7
1775781,0.8421,84.21
1775798,0.0,0.0
1775807,0.1304,13.04
1775824,0.5052,50.519999999999996
1775840,0.0,0.0
1775853,0.9691,96.91
1775877,0.1789,17.89
1775895,0.5258,52.580000000000005
1776000,0.701,70.1
1776009,0.5417,54.169999999999995
1776023,0.0,0.0
1776045,0.6,60.0
1776065,0.5204,52.04
1776153,0.1146,11.459999999999999
1776194,0.9688,96.88
1776201,0.8969,89.69
1776206,0.9787,97.87
1776284,0.8404,84.04
1776288,0.2947,29.470000000000002
1776311,0.3878,38.78
1776343,0.4681,46.81
1776346,0.8919,89.19
1776381,0.3176,31.759999999999998
1776401,0.1685,16.85
1776429,0.375,37.5
1776455,0.6526,65.25999999999999
1776461,0.8723,87.22999999999999
1776485,0.0,0.0
1776487,0.5789,57.89
1776496,0.7708,77.08
1776534,0.0,0.0
1776536,0.3958,39.58
1776548,0.4457,44.57
1776580,0.2872,28.720000000000002
1776633,0.9294,92.94
1776638,0.1474,14.74
1776640,0.8696,86.96000000000001
1776655,0.5862,58.620000000000005
1776714,0.8229,82.28999999999999
1776743,0.2083,20.830000000000002
1776754,0.8958,89.58
1776759,0.0652,6.52
1776767,0.8438,84.38
1776781,0.5745,57.45
1776782,0.3548,35.480000000000004
1776797,0.9681,96.81
1776868,0.7959,79.59
1776874,0.4362,43.62
1776959,0.6,60.0
1777012,0.4737,47.370000000000005
1777020,0.1895,18.95
1777071,0.0,0.0
1777104,0.625,62.5
1777154,0.0,0.0
1777188,0.6737,67.36999999999999
1777210,0.2396,23.96
1777235,0.0,0.0
1777294,0.7895,78.95
1777335,0.2143,21.43
1777353,0.3125,31.25
1777365,0.4762,47.620000000000005
1777403,0.1368,13.68
1777415,0.0208,2.08
1777419,0.7634,76.34
1777441,0.266,26.6
1777460,0.6531,65.31
1777479,0.2979,29.79
1777487,0.25,25.0
1777510,0.0521,5.21
1777534,0.0714,7.140000000000001
1777610,0.8367,83.67
1777643,0.8132,81.32000000000001
1777644,0.7312,73.11999999999999
1777707,0.8842,88.42
1777721,0.7732,77.32
1777734,0.1489,14.89
1777747,1.0,100.0
1777767,0.1546,15.459999999999999
1777801,0.9457,94.57
1777814,0.3118,31.180000000000003
1777871,0.3118,31.180000000000003
1777926,0.9341,93.41000000000001
1777936,0.7143,71.43
1778018,0.2553,25.53
1778039,0.051,5.1
1778064,0.6559,65.59
1778076,0.0105,1.05
1778103,0.701,70.1
1778139,0.5532,55.32
1778140,0.6939,69.39
1778196,0.4505,45.050000000000004
1778200,0.1771,17.71
1778205,0.1222,12.22
1778213,0.9659,96.59
1778223,0.0619,6.1899999999999995
1778283,0.5938,59.38
1778290,0.0106,1.06
1778301,0.5714,57.14
1778318,0.5938,59.38
1778324,0.0526,5.26
1778379,0.3723,37.230000000000004
1778386,0.9263,92.63
1778445,0.3333,33.33
1778479,0.5895,58.95
1778507,0.3229,32.29
1778552,0.0,0.0
1778559,0.0104,1.04
1778602,0.7263,72.63
1778621,0.0,0.0
1778625,0.9691,96.91
1778634,0.2083,20.830000000000002
1778665,0.9794,97.94
1778680,0.6633,66.33
1778699,0.8587,85.87
1778844,0.1596,15.959999999999999
1778857,0.75,75.0
1778863,0.8068,80.67999999999999
1778867,0.6304,63.04
1778874,0.0,0.0
1778883,0.1263,12.629999999999999
1778896,0.5652,56.52
1778909,0.2062,20.62
1778919,0.125,12.5
1778921,0.0312,3.1199999999999997
1778927,0.0204,2.04
1778948,0.1979,19.79
1778960,0.1277,12.770000000000001
1778972,0.4082,40.82
1778974,0.0323,3.2300000000000004
1778978,0.8049,80.49
1778984,0.0,0.0
1779016,0.6437,64.37
1779021,0.5474,54.74
1779092,0.7895,78.95
1779109,0.4301,43.01
1779116,0.8969,89.69
1779156,0.2755,27.55
1779242,0.0,0.0
1779275,0.25,25.0
1779276,0.6526,65.25999999999999
1779320,0.2708,27.08
1779424,0.0,0.0
1779425,0.9271,92.71000000000001
1779438,0.427,42.699999999999996
1779439,0.913,91.3
1779463,0.4086,40.86
1779469,0.7312,73.11999999999999
1779470,0.6374,63.739999999999995
1779481,0.1158,11.58
1779490,0.2708,27.08
1779548,0.9596,95.96000000000001
1779609,0.0833,8.33
1779665,0.8384,83.84
1779671,0.0,0.0
1779747,0.7253,72.53
1779771,0.8316,83.16
1779774,0.375,37.5
1779788,0.0,0.0
1779854,0.4388,43.88
1779897,0.7347,73.47
1779907,0.2396,23.96
1779961,0.9271,92.71000000000001
1780010,0.5806,58.06
1780061,0.0,0.0
1780081,0.4839,48.39
1780083,0.0,0.0
1780118,0.0,0.0
1780136,0.1778,17.78
1780158,0.6122,61.22
1780203,0.2418,24.18
1780209,0.9783,97.83
1780223,0.3956,39.56
1780326,0.6044,60.440000000000005
1780338,0.7634,76.34
1780339,0.0326,3.26
1780374,0.7245,72.45
1780434,0.4845,48.449999999999996
1780462,0.2708,27.08
1780496,0.4545,45.45
1780560,0.3444,34.44
1780566,0.3297,32.97
1780571,0.6,60.0
1780611,0.7957,79.57
1780667,0.2474,24.740000000000002
1780751,0.4894,48.94
1780764,0.5506,55.059999999999995
1780803,0.1771,17.71
1780817,0.9121,91.21000000000001
1780823,0.1146,11.459999999999999
1780856,0.449,44.9
1780859,0.7742,77.42
1780863,0.1856,18.56
1780866,0.8061,80.61
1780913,0.734,73.4
1780927,0.6186,61.86000000000001
1780957,0.0309,3.09
1781052,0.0435,4.35
1781071,0.9381,93.81
1781080,0.5435,54.35
1781100,0.2292,22.919999999999998
1781152,0.8046,80.46
1781186,0.9677,96.77
1781189,0.7419,74.19
1781191,0.6628,66.28
1781211,0.2316,23.16
1781234,0.9286,92.86
1781258,0.7059,70.59
1781350,0.1596,15.959999999999999
1781357,0.0,0.0
1781367,0.6395,63.949999999999996
1781381,0.625,62.5
1781426,0.8298,82.98
1781474,0.2708,27.08
1781490,0.4021,40.21
1781491,0.7097,70.97
1781495,0.5217,52.17
1781546,0.3474,34.74
1781557,0.2128,21.279999999999998
1781572,0.4375,43.75
1781598,0.1351,13.51
1781648,0.5474,54.74
1781661,0.9355,93.55
1781689,0.7835,78.35
1781731,0.2553,25.53
1781756,0.2551,25.509999999999998
1781803,0.9579,95.78999999999999
1781814,0.1979,19.79
1781818,0.6146,61.46
1781829,0.1158,11.58
1781831,0.5758,57.58
1781839,0.0645,6.45
1781902,0.6064,60.64000000000001
1781910,0.2273,22.73
1781921,0.2083,20.830000000000002
1781926,0.1474,14.74
1781932,0.0,0.0
1781957,0.1304,13.04
1781964,0.2564,25.64
1781985,0.7045,70.45
1782000,0.6526,65.25999999999999
1782011,0.3571,35.709999999999994
1782054,0.2812,28.12
1782082,0.7021,70.21
1782102,0.9479,94.78999999999999
1782103,0.2421,24.21
1782106,0.2553,25.53
1782111,0.3562,35.620000000000005
1782125,0.6566,65.66
1782146,0.2021,20.21
1782166,0.9468,94.67999999999999
1782216,0.5978,59.78
1782270,0.3111,31.11
1782302,0.3776,37.76
1782305,1.0,100.0
1782384,0.5806,58.06
1782396,0.6044,60.440000000000005
1782407,0.8526,85.26
1782425,0.1183,11.83
1782428,0.9579,95.78999999999999
1782433,0.8542,85.42
1782452,0.8295,82.95
1782501,0.5258,52.580000000000005
1782514,0.2553,25.53
1782560,0.0,0.0
1782564,0.8132,81.32000000000001
1782567,0.4694,46.94
1782591,0.7917,79.17
1782677,0.7021,70.21
1782687,0.8763,87.63
1782697,0.8211,82.11
1782742,0.1136,11.360000000000001
1782759,0.3854,38.54
1782765,0.5319,53.190000000000005
1782770,0.7416,74.16
1782788,0.2447,24.47
1782797,0.0,0.0
1782827,1.0,100.0
1782892,0.6915,69.15
1782917,0.3474,34.74
1782941,0.0,0.0
1782980,0.8966,89.66
1782981,0.9896,98.96000000000001
1782993,0.3404,34.04
1783042,0.0,0.0
1783119,0.9278,92.78
1783123,0.7396,73.96000000000001
1783178,0.809,80.9
1783179,0.8144,81.44
1783206,0.0,0.0
1783253,0.9894,98.94
1783265,0.0723,7.23
1783292,0.4891,48.91
1783301,0.1789,17.89
1783378,0.3448,34.48
1783395,0.0,0.0
1783417,0.4382,43.82
1783419,0.266,26.6
1783436,0.2316,23.16
1783469,0.7556,75.56
1783496,0.0217,2.17
1783603,0.1237,12.370000000000001
1783605,0.7755,77.55
1783619,0.9688,96.88
1783621,0.3673,36.730000000000004
1783634,0.5521,55.21
1783663,0.0714,7.140000000000001
1783698,0.0,0.0
1783754,0.1758,17.580000000000002
1783757,0.6842,68.42
1783899,0.4409,44.09
1783914,0.2887,28.87
1783929,0.6146,61.46
1783944,0.9184,91.84
1783977,0.2842,28.42
1783988,0.3878,38.78
1784066,0.5053,50.529999999999994
1784077,0.3367,33.67
1784094,0.7303,73.03
1784114,0.9479,94.78999999999999
1784115,0.9551,95.50999999999999
1784187,0.4271,42.71
1784276,0.0,0.0
1784291,0.3483,34.83
1784308,0.883,88.3
1784371,0.0102,1.02
1784395,0.8387,83.87
1784427,0.0976,9.76
1784457,0.8111,81.11
1784497,0.2268,22.68
1784510,0.0,0.0
1784529,0.7684,76.84
1784549,0.5204,52.04
1784575,0.5625,56.25
1784578,0.0638,6.38
1784594,0.5109,51.09
1784615,0.1237,12.370000000000001
1784704,0.6344,63.44
1784740,0.4471,44.71
1784765,0.3299,32.99
1784771,0.5052,50.519999999999996
1784801,0.6774,67.74
1784810,0.8065,80.65
1784824,0.8163,81.63
1784828,0.9894,98.94
1784830,0.8421,84.21
1784835,0.7216,72.16
1784911,0.3299,32.99
1784929,0.4891,48.91
1784941,0.5417,54.169999999999995
1785029,0.1753,17.53
1785067,0.2151,21.51
1785071,0.0103,1.03
1785091,0.4362,43.62
1785114,0.2283,22.830000000000002
1785138,0.9773,97.72999999999999
1785150,0.5,50.0
1785151,0.3196,31.96
1785194,0.449,44.9
1785222,0.871,87.1
1785236,0.3407,34.07
1785273,0.8265,82.65
1785315,0.2371,23.71
1785332,0.0316,3.16
1785342,0.134,13.4
1785346,0.2021,20.21
1785381,0.9674,96.74000000000001
1785410,0.6667,66.67
1785412,0.2105,21.05
1785420,0.3,30.0
1785441,0.3158,31.580000000000002
1785535,0.1771,17.71
1785545,0.5745,57.45
1785573,0.5333,53.33
1785578,0.3617,36.17
1785589,0.3118,31.180000000000003
1785634,0.9175,91.75
1785642,0.0938,9.379999999999999
1785655,0.5161,51.61
